galleryFee,artistFee,sellerFee,sale,timestamp,galleryPerc,artistPerc,sellerPerc
0.020835,0.06945,0.62505,0.715335,1607001894,2.91,9.71,87.38
0.18,0.6,5.4,6.18,1607004900,2.91,9.71,87.38
0.00495,0.0165,0.1485,0.16995,1607005213,2.91,9.71,87.38
0.007281,0.02427,0.21843,0.249981,1607040175,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1607107575,2.91,9.71,87.38
0.042,0.14,1.26,1.4420000000000002,1607238895,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1607292464,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1607330173,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1607358496,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1607358808,2.91,9.71,87.38
0.014541,0.04847,0.43623,0.49924100000000005,1607364241,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1607431638,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1607436280,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1607447099,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1607452683,2.91,9.71,87.38
0.0099,0.033,0.297,0.3399,1607646259,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1607647392,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1607678830,2.91,9.71,87.38
0.0036,0.012,0.108,0.1236,1607823406,2.91,9.71,87.38
0.00531,0.0177,0.1593,0.18231,1607873118,2.91,9.71,87.38
0.014469,0.04823,0.43407,0.496769,1607873528,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1607873727,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1607879058,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1607895586,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1607918756,2.91,9.71,87.38
0.00728155339805826,0.0242718446601942,0.2184466019417478,0.2500000000000003,1607957644,2.91,9.71,87.38
0.1299,0.433,3.897,4.459899999999999,1607964732,2.91,9.71,87.38
0.072,0.24,2.16,2.4720000000000004,1607966129,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1607976953,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1607977562,2.91,9.71,87.38
0.01310679611650485,0.0436893203883495,0.3932038834951455,0.44999999999999984,1607984696,2.91,9.71,87.38
0.03081,0.1027,0.9243,1.05781,1608008363,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1608041722,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1608133505,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1608139853,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1608154597,2.91,9.71,87.38
0.0087,0.029,0.261,0.2987,1608175237,2.91,9.71,87.38
0.038943,0.12981,1.16829,1.337043,1608181371,2.91,9.71,87.38
0.0048,0.016,0.144,0.1648,1608230157,2.91,9.71,87.38
0.072,0.24,2.16,2.4720000000000004,1608257456,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1608259660,2.91,9.71,87.38
0.0069,0.023,0.207,0.23689999999999997,1608260227,2.91,9.71,87.38
0.029127,0.09709,0.87381,1.000027,1608261668,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1608261852,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1608275942,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1608286014,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1608293116,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1608308719,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1608380303,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1608386017,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1608426581,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1608435051,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1608464988,2.91,9.71,87.38
0.09075,0.3025,2.7225,3.1157500000000002,1608485231,2.91,9.71,87.38
0.0728145,0.242715,2.184435,2.4999645000000004,1608525941,2.91,9.71,87.38
0.041505,0.13835,1.24515,1.4250049999999999,1608612530,2.91,9.71,87.38
0.0225,0.075,0.675,0.7725,1608631620,2.91,9.71,87.38
0.0255,0.085,0.765,0.8755,1608650287,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1608666573,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1608669634,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1608686743,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1608708913,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1608730784,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1608759965,2.91,9.71,87.38
0.064725,0.21575,1.94175,2.222225,1608762760,2.91,9.71,87.38
0.0027,0.009,0.081,0.09269999999999999,1608789523,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1608888099,2.91,9.71,87.38
0.008709,0.02903,0.26127,0.299009,1608952097,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1608973844,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1608996390,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1609002321,2.91,9.71,87.38
0.0285,0.095,0.855,0.9784999999999999,1609018219,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1609099363,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1609143921,2.91,9.71,87.38
0.00255,0.0085,0.0765,0.08754999999999999,1609146948,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1609153097,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1609183600,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1609208725,2.91,9.71,87.38
0.0228,0.076,0.684,0.7828,1609208725,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1609220798,2.91,9.71,87.38
0.027,0.09,0.81,0.927,1609269913,2.91,9.71,87.38
0.0051,0.017,0.153,0.17509999999999998,1609329234,2.91,9.71,87.38
0.0066,0.022,0.198,0.2266,1609336343,2.91,9.71,87.38
0.0027,0.009,0.081,0.09269999999999999,1609475236,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1609565373,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1609578801,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1609677999,2.91,9.71,87.38
0.0255,0.085,0.765,0.8755,1609841193,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1609851316,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1609954101,2.91,9.71,87.38
0.0066,0.022,0.198,0.2266,1609984390,2.91,9.71,87.38
0.0726,0.242,2.178,2.4926,1609987345,2.91,9.71,87.38
0.037863,0.12621,1.13589,1.299963,1609990343,2.91,9.71,87.38
0.0219,0.073,0.657,0.7519,1610005775,2.91,9.71,87.38
0.019659,0.06553,0.58977,0.674959,1610006329,2.91,9.71,87.38
0.0495,0.165,1.485,1.6995000000000002,1610007966,2.91,9.71,87.38
0.00378,0.0126,0.1134,0.12978,1610031476,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1610063563,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1610143099,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1610146558,2.91,9.71,87.38
0.004806,0.01602,0.14418,0.165006,1610171256,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1610175094,2.91,9.71,87.38
0.0345,0.115,1.035,1.1844999999999999,1610214666,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1610233202,2.91,9.71,87.38
0.027,0.09,0.81,0.927,1610242751,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1610263324,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1610265390,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1610287493,2.91,9.71,87.38
0.0054,0.018,0.162,0.18539999999999998,1610287558,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1610299478,2.91,9.71,87.38
0.004806,0.01602,0.14418,0.165006,1610505467,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1610506998,2.91,9.71,87.38
0.039,0.13,1.17,1.339,1610638020,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1610670758,2.91,9.71,87.38
0.0024,0.008,0.072,0.0824,1610694662,2.91,9.71,87.38
0.0825,0.275,2.475,2.8325,1610742242,2.91,9.71,87.38
0.0036,0.012,0.108,0.1236,1610750177,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1610771216,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1610771295,2.91,9.71,87.38
0.093,0.31,2.79,3.193,1610771375,2.91,9.71,87.38
0.054,0.18,1.62,1.854,1610771435,2.91,9.71,87.38
0.058251,0.19417,1.74753,1.999951,1610771540,2.91,9.71,87.38
0.004923,0.01641,0.14769,0.169023,1610773892,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1610777026,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1610777200,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1610777257,2.91,9.71,87.38
0.051,0.17,1.53,1.751,1610777257,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1610777336,2.91,9.71,87.38
0.0555,0.185,1.665,1.9055000000000002,1610779387,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1610791611,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1610793260,2.91,9.71,87.38
0.0375,0.125,1.125,1.2875,1610801468,2.91,9.71,87.38
0.0234,0.078,0.702,0.8033999999999999,1610875982,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1610937259,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1610950762,2.91,9.71,87.38
0.0048,0.016,0.144,0.1648,1610987395,2.91,9.71,87.38
0.0081,0.027,0.243,0.2781,1610996942,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1611019248,2.91,9.71,87.38
0.0345,0.115,1.035,1.1844999999999999,1611029593,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1611053022,2.91,9.71,87.38
0.0525,0.175,1.575,1.8025,1611055289,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1611119028,2.91,9.71,87.38
0.0345,0.115,1.035,1.1844999999999999,1611119028,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1611156627,2.91,9.71,87.38
0.1164,0.388,3.492,3.9964,1611259654,2.91,9.71,87.38
0.066,0.22,1.98,2.266,1611303776,2.91,9.71,87.38
0.04362,0.1454,1.3086,1.49762,1611332605,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1611337389,2.91,9.71,87.38
0.00549,0.0183,0.1647,0.18849000000000002,1611348157,2.91,9.71,87.38
0.004806,0.01602,0.14418,0.165006,1611400276,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1611461247,2.91,9.71,87.38
0.0264,0.088,0.792,0.9064,1611497060,2.91,9.71,87.38
0.0114,0.038,0.342,0.3914,1611588842,2.91,9.71,87.38
0.165,0.55,4.95,5.665,1611620353,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1611652984,2.91,9.71,87.38
0.02334,0.0778,0.7002,0.80134,1611684807,2.91,9.71,87.38
0.058251,0.19417,1.74753,1.999951,1611705271,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1611715841,2.91,9.71,87.38
0.0675,0.225,2.025,2.3175,1611740755,2.91,9.71,87.38
0.0087,0.029,0.261,0.2987,1611751172,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1611752190,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1611784665,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1611787881,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1611787962,2.91,9.71,87.38
0.005826,0.01942,0.17478,0.20002599999999998,1611788460,2.91,9.71,87.38
0.078,0.26,2.34,2.678,1611794747,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1611798037,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1611801297,2.91,9.71,87.38
0.0117,0.039,0.351,0.40169999999999995,1611810453,2.91,9.71,87.38
0.20097,0.6699,6.0291,6.89997,1611812784,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1611833123,2.91,9.71,87.38
0.0033,0.011,0.099,0.1133,1611833316,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1611855741,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1611865255,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1611892033,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1611958425,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1611975701,2.91,9.71,87.38
0.028836,0.09612,0.86508,0.9900359999999999,1611991696,2.91,9.71,87.38
0.0225,0.075,0.675,0.7725,1612009283,2.91,9.71,87.38
0.0225,0.075,0.675,0.7725,1612009346,2.91,9.71,87.38
0.008301,0.02767,0.24903,0.28500099999999995,1612012152,2.91,9.71,87.38
0.0207,0.069,0.621,0.7107000000000001,1612052692,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1612072904,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1612081367,2.91,9.71,87.38
0.0114,0.038,0.342,0.3914,1612084370,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1612090532,2.91,9.71,87.38
0.0225,0.075,0.675,0.7725,1612147259,2.91,9.71,87.38
0.0525,0.175,1.575,1.8025,1612174880,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1612183054,2.91,9.71,87.38
0.0069,0.023,0.207,0.23689999999999997,1612205976,2.91,9.71,87.38
0.004923,0.01641,0.14769,0.169023,1612206361,2.91,9.71,87.38
0.0096,0.032,0.288,0.3296,1612211287,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1612230092,2.91,9.71,87.38
0.004806,0.01602,0.14418,0.165006,1612231224,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1612234637,2.91,9.71,87.38
0.004806,0.01602,0.14418,0.165006,1612243808,2.91,9.71,87.38
0.0675,0.225,2.025,2.3175,1612279516,2.91,9.71,87.38
0.0099,0.033,0.297,0.3399,1612304094,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1612308510,2.91,9.71,87.38
0.0096,0.032,0.288,0.3296,1612316265,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1612386836,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1612402025,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1612438456,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1612438495,2.91,9.71,87.38
0.0096,0.032,0.288,0.3296,1612442456,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1612443285,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1612449665,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1612456907,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1612470141,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1612489327,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1612489859,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1612550226,2.91,9.71,87.38
0.042,0.14,1.26,1.4420000000000002,1612556491,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1612641183,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1612649077,2.91,9.71,87.38
0.0084,0.028,0.252,0.28840000000000005,1612652454,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1612663766,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1612680205,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1612717771,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1612763411,2.91,9.71,87.38
0.018,0.06,0.54,0.6180000000000001,1612763812,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1612765266,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1612785430,2.91,9.71,87.38
0.084,0.28,2.52,2.8840000000000003,1612795381,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1612809049,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1612833237,2.91,9.71,87.38
0.01456311,0.0485437,0.4368933,0.50000011,1612833731,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1612860315,2.91,9.71,87.38
0.058251,0.19417,1.74753,1.999951,1612862985,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1612863085,2.91,9.71,87.38
0.39,1.3,11.7,13.39,1612906697,2.91,9.71,87.38
0.765,2.55,22.95,26.265,1612981535,2.91,9.71,87.38
0.024,0.08,0.72,0.824,1612983063,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1612983077,2.91,9.71,87.38
0.18,0.6,5.4,6.18,1612992935,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1612995272,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613004870,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1613015772,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1613021876,2.91,9.71,87.38
0.036405,0.12135,1.09215,1.249905,1613025467,2.91,9.71,87.38
0.195,0.65,5.85,6.695,1613064974,2.91,9.71,87.38
0.0099,0.033,0.297,0.3399,1613085980,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613106090,2.91,9.71,87.38
0.058251,0.19417,1.74753,1.999951,1613119806,2.91,9.71,87.38
0.1665,0.555,4.995,5.7165,1613131071,2.91,9.71,87.38
0.0207,0.069,0.621,0.7107000000000001,1613147782,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613177709,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1613181907,2.91,9.71,87.38
1.14,3.8,34.2,39.14,1613189108,2.91,9.71,87.38
0.0066,0.022,0.198,0.2266,1613189163,2.91,9.71,87.38
1.05,3.5,31.5,36.05,1613203338,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1613204618,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1613210536,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1613210627,2.91,9.71,87.38
0.1239,0.413,3.717,4.2539,1613224907,2.91,9.71,87.38
0.0225,0.075,0.675,0.7725,1613229521,2.91,9.71,87.38
0.0696,0.232,2.088,2.3896,1613229707,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1613231558,2.91,9.71,87.38
0.057,0.19,1.71,1.9569999999999999,1613236654,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1613254308,2.91,9.71,87.38
0.064725,0.21575,1.94175,2.222225,1613263145,2.91,9.71,87.38
0.0285,0.095,0.855,0.9784999999999999,1613266684,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1613268852,2.91,9.71,87.38
0.013836,0.04612,0.41508,0.475036,1613268879,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1613272751,2.91,9.71,87.38
0.0105,0.035,0.315,0.36050000000000004,1613272818,2.91,9.71,87.38
0.0225,0.075,0.675,0.7725,1613275893,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1613275987,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1613275987,2.91,9.71,87.38
0.014535,0.04845,0.43605,0.499035,1613276280,2.91,9.71,87.38
0.75,2.5,22.5,25.75,1613290384,2.91,9.71,87.38
0.3,1.0,9.0,10.3,1613291689,2.91,9.71,87.38
0.0255,0.085,0.765,0.8755,1613294708,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1613303588,2.91,9.71,87.38
0.54,1.8,16.2,18.54,1613325232,2.91,9.71,87.38
0.007281,0.02427,0.21843,0.249981,1613327357,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1613331555,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1613332915,2.91,9.71,87.38
0.01941,0.0647,0.5823,0.6664100000000001,1613334241,2.91,9.71,87.38
0.0207,0.069,0.621,0.7107000000000001,1613347613,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1613363022,2.91,9.71,87.38
0.0069,0.023,0.207,0.23689999999999997,1613367613,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613377183,2.91,9.71,87.38
0.0135,0.045,0.405,0.4635,1613379542,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1613393953,2.91,9.71,87.38
0.122331,0.40777,3.66993,4.200031,1613394252,2.91,9.71,87.38
0.00582,0.0194,0.1746,0.19982,1613419183,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1613419746,2.91,9.71,87.38
0.75,2.5,22.5,25.75,1613423631,2.91,9.71,87.38
0.066,0.22,1.98,2.266,1613423761,2.91,9.71,87.38
0.048,0.16,1.44,1.648,1613424584,2.91,9.71,87.38
0.087087,0.29029,2.61261,2.989987,1613424726,2.91,9.71,87.38
0.1335,0.445,4.005,4.5835,1613427043,2.91,9.71,87.38
0.23301,0.7767,6.9903,8.00001,1613427398,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1613430783,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613432478,2.91,9.71,87.38
0.0825,0.275,2.475,2.8325,1613452041,2.91,9.71,87.38
0.00492,0.0164,0.1476,0.16892000000000001,1613457213,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613487432,2.91,9.71,87.38
0.00729,0.0243,0.2187,0.25029,1613487723,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613489111,2.91,9.71,87.38
0.165,0.55,4.95,5.665,1613491021,2.91,9.71,87.38
0.144,0.48,4.32,4.944000000000001,1613495163,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1613495217,2.91,9.71,87.38
0.099,0.33,2.97,3.3990000000000005,1613496519,2.91,9.71,87.38
0.165,0.55,4.95,5.665,1613502909,2.91,9.71,87.38
1.5,5.0,45.0,51.5,1613505373,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613508120,2.91,9.71,87.38
0.9,3.0,27.0,30.9,1613509426,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613513644,2.91,9.71,87.38
0.0615,0.205,1.845,2.1115,1613514078,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1613514963,2.91,9.71,87.38
0.029127,0.09709,0.87381,1.000027,1613528587,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1613542416,2.91,9.71,87.38
0.00705,0.0235,0.2115,0.24205,1613543249,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613567551,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1613567951,2.91,9.71,87.38
0.032361,0.10787,0.97083,1.1110609999999999,1613576763,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613580590,2.91,9.71,87.38
0.008301,0.02767,0.24903,0.28500099999999995,1613586216,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613588660,2.91,9.71,87.38
0.218448,0.72816,6.55344,7.5000480000000005,1613591857,2.91,9.71,87.38
0.207,0.69,6.21,7.106999999999999,1613593194,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613593499,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613594200,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1613594863,2.91,9.71,87.38
0.3,1.0,9.0,10.3,1613598265,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1613604382,2.91,9.71,87.38
0.01602,0.0534,0.4806,0.55002,1613604479,2.91,9.71,87.38
0.008301,0.02767,0.24903,0.28500099999999995,1613622876,2.91,9.71,87.38
0.057,0.19,1.71,1.9569999999999999,1613630653,2.91,9.71,87.38
0.008301,0.02767,0.24903,0.28500099999999995,1613633529,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1613636327,2.91,9.71,87.38
0.0585,0.195,1.755,2.0084999999999997,1613650907,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613654437,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1613658533,2.91,9.71,87.38
0.0048,0.016,0.144,0.1648,1613660085,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1613661222,2.91,9.71,87.38
0.0708,0.236,2.124,2.4308000000000005,1613661282,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1613662950,2.91,9.71,87.38
0.24,0.8,7.2,8.24,1613669677,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1613671579,2.91,9.71,87.38
0.005796,0.01932,0.17388,0.198996,1613673803,2.91,9.71,87.38
0.004923,0.01641,0.14769,0.169023,1613676684,2.91,9.71,87.38
0.0525,0.175,1.575,1.8025,1613681909,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1613684099,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1613684099,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1613684099,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1613693605,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613701609,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1613705143,2.91,9.71,87.38
0.04665,0.1555,1.3995,1.60165,1613707733,2.91,9.71,87.38
1.08,3.6,32.4,37.08,1613707994,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1613718353,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1613740369,2.91,9.71,87.38
0.0081,0.027,0.243,0.2781,1613740687,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1613760241,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1613765298,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1613774685,2.91,9.71,87.38
0.036408,0.12136,1.09224,1.250008,1613781833,2.91,9.71,87.38
0.004806,0.01602,0.14418,0.165006,1613783467,2.91,9.71,87.38
0.015729,0.05243,0.47187,0.540029,1613786145,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1613811951,2.91,9.71,87.38
0.24,0.8,7.2,8.24,1613813136,2.91,9.71,87.38
0.0097068,0.032356,0.291204,0.33326680000000003,1613813325,2.91,9.71,87.38
0.0108,0.036,0.324,0.37079999999999996,1613815582,2.91,9.71,87.38
0.057,0.19,1.71,1.9569999999999999,1613816671,2.91,9.71,87.38
0.058251,0.19417,1.74753,1.999951,1613828957,2.91,9.71,87.38
0.15,0.5,4.5,5.15,1613828996,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1613829041,2.91,9.71,87.38
0.24,0.8,7.2,8.24,1613829187,2.91,9.71,87.38
0.006,0.02,0.18,0.206,1613829498,2.91,9.71,87.38
0.039,0.13,1.17,1.339,1613829917,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1613829917,2.91,9.71,87.38
0.075,0.25,2.25,2.575,1613835337,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1613841094,2.91,9.71,87.38
0.111,0.37,3.33,3.8110000000000004,1613841594,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1613847295,2.91,9.71,87.38
0.81,2.7,24.3,27.81,1613849580,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1613854269,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1613859201,2.91,9.71,87.38
0.0069,0.023,0.207,0.23689999999999997,1613864150,2.91,9.71,87.38
0.007281,0.02427,0.21843,0.249981,1613864150,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1613864150,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1613864150,2.91,9.71,87.38
0.495,1.65,14.85,16.994999999999997,1613870005,2.91,9.71,87.38
0.72,2.4,21.6,24.72,1613881612,2.91,9.71,87.38
0.0375,0.125,1.125,1.2875,1613885697,2.91,9.71,87.38
0.135,0.45,4.05,4.635,1613899069,2.91,9.71,87.38
0.0582,0.194,1.746,1.9982,1613911813,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1613914779,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1613914863,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1613924362,2.91,9.71,87.38
0.01125,0.0375,0.3375,0.38625,1613926799,2.91,9.71,87.38
