galleryFee,artistFee,sale,timestamp,galleryPerc,artistPerc
0.165,0.935,1.1,1613752744,14.999999999999998,85.0
0.12,0.68,0.8,1613753902,15.0,85.0
0.495,2.805,3.3000000000000003,1613756383,14.999999999999998,85.0
0.429015,2.431085,2.8601,1613756712,14.999999999999998,85.0
0.15,0.85,1.0,1613757317,15.0,85.0
45.0,255.0,300.0,1613762026,15.0,85.0
0.0375,0.2125,0.25,1613769709,15.0,85.0
0.045,0.255,0.3,1613769709,15.0,85.0
0.045,0.255,0.3,1613769709,15.0,85.0
0.297015,1.683085,1.9801,1613779947,14.999999999999998,84.99999999999999
0.198,1.122,1.32,1613785661,15.0,85.00000000000001
0.0222,0.1258,0.148,1613790354,15.000000000000002,85.0
0.15,0.85,1.0,1613801895,15.0,85.0
0.12,0.68,0.8,1613824536,15.0,85.0
0.135,0.765,0.9,1613828970,15.0,85.0
0.165,0.935,1.1,1613829498,14.999999999999998,85.0
0.14523,0.82297,0.9682,1613841688,15.0,85.0
0.165,0.935,1.1,1613842469,14.999999999999998,85.0
0.111,0.629,0.74,1613843069,15.0,85.0
0.4155,2.3545,2.7699999999999996,1613847024,15.000000000000002,85.00000000000001
0.1875,1.0625,1.25,1613847051,15.0,85.0
0.165,0.935,1.1,1613850059,14.999999999999998,85.0
0.165,0.935,1.1,1613851090,14.999999999999998,85.0
0.09,0.51,0.6,1613851568,15.0,85.0
0.033015,0.187085,0.22010000000000002,1613851835,15.0,85.0
0.148515,0.841585,0.9901,1613852933,15.000000000000002,85.0
0.15,0.85,1.0,1613855309,15.0,85.0
0.12,0.68,0.8,1613857002,15.0,85.0
0.03,0.17,0.2,1613857860,15.0,85.0
0.1035,0.5865,0.6900000000000001,1613860285,14.999999999999998,85.0
0.33,1.87,2.2,1613862774,14.999999999999998,85.0
0.1125,0.6375,0.75,1613874677,15.0,84.99999999999999
0.132015,0.748085,0.8801,1613876946,15.0,85.0
0.04125,0.23375,0.275,1613879638,14.999999999999998,85.0
0.45045,2.55255,3.003,1613879824,15.0,85.0
0.05595,0.31705,0.373,1613881608,15.0,85.0
0.111,0.629,0.74,1613889322,15.0,85.0
