galleryFee,artistFee,sale,timestamp,galleryPerc,artistPerc
0.126,0.595,0.721,1591352845,17.48,82.52
0.108,0.51,0.618,1591352845,17.48,82.52
0.144,0.68,0.8240000000000001,1591352845,17.48,82.52
0.126,0.595,0.721,1591352845,17.48,82.52
0.072,0.34,0.412,1591360852,17.48,82.52
0.072,0.34,0.41200000000000003,1591365845,17.48,82.52
0.063,0.2975,0.3605,1591368973,17.48,82.52
0.18,0.85,1.03,1591371689,17.48,82.52
0.054,0.255,0.309,1591371910,17.48,82.52
0.18,0.85,1.03,1591373142,17.48,82.52
0.18,0.85,1.03,1591375169,17.48,82.52
0.225,1.0625,1.2875,1591375501,17.48,82.52
0.225,1.0625,1.2875,1591376758,17.48,82.52
1.188,5.61,6.798,1591383688,17.48,82.52
0.27,1.275,1.545,1591403191,17.48,82.52
0.18,0.85,1.03,1591416454,17.48,82.52
0.063,0.2975,0.3605,1591416992,17.48,82.52
0.0594,0.2805,0.33990000000000004,1591417141,17.48,82.52
0.0792,0.374,0.4532,1591433152,17.48,82.52
0.27,1.275,1.545,1591449329,17.48,82.52
0.216,1.02,1.236,1591453208,17.48,82.52
0.18,0.85,1.03,1591453560,17.48,82.52
0.05994,0.28305,0.34299,1591458182,17.48,82.52
0.36,1.7,2.06,1591458757,17.48,82.52
0.207,0.9775,1.1845,1591458840,17.48,82.52
1.188,5.61,6.798,1591459237,17.48,82.52
0.27,1.275,1.545,1591463057,17.48,82.52
0.45,2.125,2.575,1591466059,17.48,82.52
0.072,0.34,0.41200000000000003,1591469731,17.48,82.52
0.495,2.3375,2.8325,1591470068,17.48,82.52
0.018,0.085,0.10300000000000001,1591477789,17.48,82.52
0.288,1.36,1.6480000000000001,1591489955,17.48,82.52
0.027,0.1275,0.1545,1591495468,17.48,82.52
0.009,0.0425,0.051500000000000004,1591496326,17.48,82.52
0.063,0.2975,0.3605,1591496326,17.48,82.52
0.108,0.51,0.618,1591506727,17.48,82.52
0.072,0.34,0.41200000000000003,1591506987,17.48,82.52
0.072,0.34,0.41200000000000003,1591507006,17.48,82.52
0.09,0.425,0.515,1591509056,17.48,82.52
0.09,0.425,0.515,1591509274,17.48,82.52
0.54,2.55,3.09,1591518763,17.48,82.52
0.108,0.51,0.618,1591519548,17.48,82.52
0.1116,0.527,0.6386000000000001,1591539464,17.48,82.52
0.135,0.6375,0.7725,1591541727,17.48,82.52
0.0324,0.153,0.1854,1591543752,17.48,82.52
0.117,0.5525,0.6695,1591544181,17.48,82.52
0.036,0.17,0.20600000000000002,1591546894,17.48,82.52
0.036,0.17,0.20600000000000002,1591546894,17.48,82.52
0.036,0.17,0.20600000000000002,1591546894,17.48,82.52
0.036,0.17,0.20600000000000002,1591546894,17.48,82.52
0.036,0.17,0.20600000000000002,1591546894,17.48,82.52
0.36,1.7,2.06,1591548635,17.48,82.52
0.072,0.34,0.41200000000000003,1591554720,17.48,82.52
0.36,1.7,2.06,1591556659,17.48,82.52
0.144,0.68,0.8240000000000001,1591558296,17.48,82.52
0.432,2.04,2.472,1591560252,17.48,82.52
0.054,0.255,0.309,1591566731,17.48,82.52
0.1296,0.612,0.7416,1591566748,17.48,82.52
0.36,1.7,2.06,1591571092,17.48,82.52
0.135,0.6375,0.7725,1591571321,17.48,82.52
0.1692,0.799,0.9682000000000001,1591576050,17.48,82.52
0.081,0.3825,0.4635,1591576127,17.48,82.52
0.045,0.2125,0.2575,1591577358,17.48,82.52
0.099,0.4675,0.5665,1591602632,17.48,82.52
0.09,0.425,0.515,1591611786,17.48,82.52
0.1044,0.493,0.5974,1591612894,17.48,82.52
0.06336,0.2992,0.36256,1591617417,17.48,82.52
0.0558,0.2635,0.31930000000000003,1591617447,17.48,82.52
0.05742,0.27115,0.32857000000000003,1591617516,17.48,82.52
0.0486,0.2295,0.2781,1591617521,17.48,82.52
0.0576,0.272,0.3296,1591617611,17.48,82.52
0.1044,0.493,0.5974,1591617885,17.48,82.52
0.108,0.51,0.618,1591617885,17.48,82.52
0.1044,0.493,0.5974,1591617885,17.48,82.52
0.108,0.51,0.618,1591617885,17.48,82.52
0.1062,0.5015,0.6076999999999999,1591617885,17.48,82.52
0.1044,0.493,0.5974,1591617885,17.48,82.52
0.198,0.935,1.133,1591628933,17.48,82.52
0.27,1.275,1.545,1591629016,17.48,82.52
0.036,0.17,0.20600000000000002,1591629903,17.48,82.52
0.027,0.1275,0.1545,1591630118,17.48,82.52
0.05544,0.2618,0.31723999999999997,1591634647,17.48,82.52
0.234,1.105,1.339,1591635552,17.48,82.52
0.27,1.275,1.545,1591635770,17.48,82.52
0.0684,0.323,0.3914,1591636554,17.48,82.52
0.009,0.0425,0.051500000000000004,1591637541,17.48,82.52
0.036,0.17,0.20600000000000002,1591640897,17.48,82.52
0.0612,0.289,0.35019999999999996,1591643177,17.48,82.52
0.18,0.85,1.03,1591645859,17.48,82.52
0.063,0.2975,0.3605,1591650196,17.48,82.52
1.386,6.545,7.931,1591650267,17.48,82.52
0.072,0.34,0.41200000000000003,1591652446,17.48,82.52
0.63,2.975,3.605,1591657700,17.48,82.52
0.0666,0.3145,0.3811,1591661203,17.48,82.52
0.36,1.7,2.06,1591661876,17.48,82.52
0.2016,0.952,1.1536,1591667832,17.48,82.52
0.0558,0.2635,0.31930000000000003,1591669049,17.48,82.52
1.44,6.8,8.24,1591670372,17.48,82.52
0.045,0.2125,0.2575,1591675527,17.48,82.52
0.135,0.6375,0.7725,1591677943,17.48,82.52
0.063,0.2975,0.3605,1591685210,17.48,82.52
0.36,1.7,2.06,1591687170,17.48,82.52
0.063,0.2975,0.3605,1591689125,17.48,82.52
0.045,0.2125,0.2575,1591690319,17.48,82.52
0.063,0.2975,0.3605,1591694291,17.48,82.52
0.9,4.25,5.15,1591701665,17.48,82.52
0.2916,1.377,1.6686,1591707949,17.48,82.52
0.036,0.17,0.20600000000000002,1591712072,17.48,82.52
0.09,0.425,0.515,1591725759,17.48,82.52
0.0387,0.18275,0.22144999999999998,1591725764,17.48,82.52
0.3474,1.6405,1.9879,1591726057,17.48,82.52
0.27,1.275,1.545,1591733597,17.48,82.52
0.072,0.34,0.412,1591735351,17.48,82.52
0.22221,1.049325,1.271535,1591736974,17.48,82.52
0.018,0.085,0.10300000000000001,1591737902,17.48,82.52
0.018,0.085,0.10300000000000001,1591737902,17.48,82.52
0.018,0.085,0.10300000000000001,1591737902,17.48,82.52
0.108,0.51,0.618,1591740201,17.48,82.52
1.98,9.35,11.33,1591765446,17.48,82.52
0.0072,0.034,0.0412,1591771459,17.48,82.52
0.1368,0.646,0.7828,1591779855,17.48,82.52
0.1404,0.663,0.8034,1591790978,17.48,82.52
0.1404,0.663,0.8034,1591790978,17.48,82.52
0.144,0.68,0.8240000000000001,1591790978,17.48,82.52
0.009,0.0425,0.051500000000000004,1591794241,17.48,82.52
0.252,1.19,1.442,1591794255,17.48,82.52
0.009,0.0425,0.051500000000000004,1591794268,17.48,82.52
0.009,0.0425,0.051500000000000004,1591794268,17.48,82.52
